id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
12321473,Chic Greenwich Village One Bedroom,32924486,Alysha,Manhattan,Greenwich Village,Entire home/apt,195,7,0,1,0
12322150,Cute Carroll Gardens Apartment.,87988,Samantha,Brooklyn,Carroll Gardens,Entire home/apt,130,2,0,2,16
12322999,Furnished room close to subway/CU,21901103,Alankrit,Manhattan,Morningside Heights,Private room,70,3,0,1,0
12324428,Comfy Room in Large E Williamsburg Apartment,1702298,Sofia,Brooklyn,Williamsburg,Private room,40,15,0,1,0
12333601,"Cozy room in Carroll Gardens, Brooklyn",9632055,Daniel,Brooklyn,Carroll Gardens,Entire home/apt,55,2,0,1,0
12339863,Loft,10035055,Claudine,Manhattan,Tribeca,Entire home/apt,2500,4,0,1,89
12342269,Newly Renovated Upper East Side Apartment,1892706,Madeleine,Manhattan,East Harlem,Private room,70,1,0,1,0
12343127,Centre of Williamsburg,8854804,Nicolin,Brooklyn,Williamsburg,Private room,100,3,0,1,0
12344255,JULY/AUG SUBLET,66649328,Carlos,Brooklyn,Sheepshead Bay,Entire home/apt,45,1,0,1,0
12344949,Brand new luxury 2 br Harlem condo,33993577,Nick,Manhattan,Harlem,Entire home/apt,350,5,0,1,0
12358495,Beautiful 1 bed Apt in Midtown!,16596850,Robby,Manhattan,Midtown,Entire home/apt,300,1,0,1,0
12360254,Prime Williamsburg balcony cityview,32193665,Nicolas,Brooklyn,Williamsburg,Entire home/apt,200,2,0,1,0
12362194,Upper West Side Quiet Gem,11039974,Poppi,Manhattan,Upper West Side,Entire home/apt,399,1,0,2,0
12368099,Home 4 Medical Professionals-St Johns Hospital,26377263,Stat,Queens,Far Rockaway,Private room,40,30,0,43,354
12377267,4 Bedroom Apartment on the UWS (1A),65364483,Irina,Manhattan,Upper West Side,Entire home/apt,250,90,0,2,90
12386361,One Bedroom Heart of New York City,2017504,Fataah,Manhattan,Gramercy,Private room,65,1,0,2,0
12387018,Modern 1BR in Downtown Manhattan,31280252,Josef,Manhattan,Lower East Side,Entire home/apt,120,1,0,1,0
12387215,Private Room with 1/2 Bath in LES!,14278457,Jessica,Manhattan,Lower East Side,Private room,125,1,0,1,0
12388494,Hells Kitchen Studio,66977773,Catherine,Manhattan,Hell's Kitchen,Entire home/apt,197,1,0,1,0
12398308,Huge family friendly loft in Soho,14136274,Stacey,Manhattan,SoHo,Entire home/apt,500,2,0,1,0
12404677,Loft room by the Brooklyn Bridge!,59958998,Alex,Brooklyn,Downtown Brooklyn,Private room,80,1,0,1,0
12404679,Studio- Wyndham Midtown 45,61532697,Tania,Manhattan,Midtown,Private room,359,5,0,1,0
12404820,Perfect Neighborhood sublet,40015388,Daniel,Brooklyn,Park Slope,Private room,935,1,0,1,0
12409364,Modern Luxury 1BR with Patio,36663219,Amber,Manhattan,Kips Bay,Entire home/apt,350,3,0,1,0
12409508,"Cozy, Central Park, UES, Train 6",13755526,Christos,Manhattan,Upper East Side,Entire home/apt,100,1,0,1,0
12411737,Great Location 1 BR Apt - Manhattan,52559052,Abe,Manhattan,Midtown,Entire home/apt,150,2,0,1,0
12420694,Spacious room with private rooftop!,20471565,Harry,Manhattan,East Village,Private room,150,3,0,1,0
12422777,Large room in 3 bedroom apartment,26819014,Zuri,Brooklyn,Cypress Hills,Private room,25,1,0,1,0
12422969,Huge Flatiron Designer Studio,22627365,Chin-Feng,Manhattan,Flatiron District,Entire home/apt,154,1,0,1,0
12425296,Location/Charm/Comfort-Live the West Village dream,43585775,Rachel,Manhattan,West Village,Entire home/apt,250,3,0,1,0
12426778,TH BRKLYN,7963317,Rob,Brooklyn,Boerum Hill,Private room,150,1,0,1,0
12446494,Cozy 2Bed in Hell's Kitchen,21742264,Maggie,Manhattan,Hell's Kitchen,Entire home/apt,155,1,0,1,0
12467421,Luxury studio heart of Manhattan,67471774,Grace.EJ,Manhattan,Upper West Side,Entire home/apt,150,1,0,1,0
12472230,Cozy Cat Cave in Bushwick,51520084,Samantha,Brooklyn,Bedford-Stuyvesant,Private room,60,1,0,1,0
12472883,Private room in apt,12114372,Kaylin,Manhattan,Gramercy,Private room,150,7,0,1,0
12492242,The Sunset Boudoir,38864859,Candi,Manhattan,Upper East Side,Entire home/apt,150,1,0,1,0
12494415,H. Potter theme place,67651553,Yunqiu,Manhattan,Upper West Side,Entire home/apt,110,10,0,2,0
12495520,Manhattan Club Penthouse Suite,57769941,Mario,Manhattan,Midtown,Entire home/apt,325,1,0,1,0
12497757,Fully Furnished Williamsburg Apt,50137233,Courtney,Brooklyn,Williamsburg,Private room,190,1,0,1,0
12504542,Charming Brooklyn Brownstone!,3982538,Joel,Brooklyn,Prospect Heights,Private room,75,1,0,1,0
12505852,Upper West Side 1 bedroom,5775272,Lindsey,Manhattan,Upper West Side,Entire home/apt,125,1,0,1,0
12519774,Sunny Two Bedroom in South Slope,2593193,Fiona,Brooklyn,Sunset Park,Entire home/apt,200,7,0,1,11
12520066,Luxury townhouse Greenwich Village,66240032,Linda,Manhattan,Greenwich Village,Entire home/apt,6000,1,0,1,0
12521735,Cozy Apartment in Queens — 20 Min to Manhattan,34790915,Katie,Queens,Ridgewood,Private room,70,2,0,1,0
12534110,Spacious  Room in Downtown Brooklyn,6604691,Dhruti,Brooklyn,Downtown Brooklyn,Private room,80,5,0,1,0
12538440,20 Day Room Rental in Manhattan!!,67931669,Indigo,Manhattan,Harlem,Private room,45,20,0,1,0
12539250,1BR in Midtown West Apartment,10158478,Peter,Manhattan,Hell's Kitchen,Private room,350,1,0,1,0
12543988,Sunny Williamsburg Sublet,17763535,Greta,Brooklyn,Williamsburg,Private room,1300,1,0,1,0
12547169,"Prime, Modern & Spacious Williamsburg Apartment",4354856,Jay,Brooklyn,Williamsburg,Private room,50,60,0,2,0
12556300,Lovely flat heart of New-York,15074852,Chloé Et Jean-Philippe,Manhattan,Hell's Kitchen,Entire home/apt,300,2,0,1,0
12558102,Studio Apt with Private Backyard,68070597,Joe,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,21,0,1,0
12560137,1BR. SugarHill. 15 Min Midtown.,51093380,Joe,Manhattan,Harlem,Entire home/apt,500,1,0,1,365
12562075,High Rise Financial District Apt,8756366,Amy,Manhattan,Financial District,Private room,80,1,0,1,0
12566262,2 bed apt: heart of Times Square,32503657,Gillian,Manhattan,Hell's Kitchen,Entire home/apt,200,1,0,1,0
12567631,Bedstuy Flat Sublet    3 WEEK MIN,3910530,Mathew,Brooklyn,Bedford-Stuyvesant,Entire home/apt,60,1,0,1,0
12567993,Private bedroom near L & M trains,68139079,Gary,Brooklyn,Bushwick,Private room,50,1,0,1,0
12581875,Sunny Private Bedroom in Park Slope,342510,Maya,Brooklyn,South Slope,Private room,65,1,0,1,0
12585126,Greenwich village West 4th Street,24018769,Takagi,Manhattan,West Village,Entire home/apt,160,1,0,1,0
12621050,"Clean, Mod & Quick to Times Square",15218314,Ronald,Manhattan,Harlem,Private room,43,7,0,1,0
12625934,Private oasis in Hamilton Heights.,68551886,Sandra,Manhattan,Harlem,Private room,25,1,0,1,0
12626567,Private room for sublet,68556398,Alice,Brooklyn,Bushwick,Private room,65,12,0,1,0
12629865,NEW! American Private Cozy Room,16740102,Anton,Brooklyn,Bedford-Stuyvesant,Private room,52,3,0,1,0
12630799,Cozy Sunny room,65820457,Marilyn,Queens,Ridgewood,Private room,25,5,0,1,0
12641611,Park Slope Gem,35383368,Cristina,Brooklyn,Park Slope,Entire home/apt,175,3,0,1,0
12643171,Sunny Cozy Loft Bedroom,26054687,Danielle,Brooklyn,Williamsburg,Private room,75,7,0,1,0
12650830,Quiet room in Bed-Stuy,68585649,Joseph,Brooklyn,Bedford-Stuyvesant,Private room,30,80,0,1,0
12652833,Spacious Penthouse Bedroom,68729548,Sebastian,Manhattan,Greenwich Village,Private room,100,1,0,1,0
12655931,Birds singing and sunsets in NYC!,18597974,Derric,Queens,Astoria,Private room,65,2,0,1,0
12657527,sunny room in NYC!,46047223,Sarah,Brooklyn,Crown Heights,Shared room,20,1,0,1,0
12671359,Charming 1BR Near Park & Metro!,24012333,Alyss,Manhattan,Upper West Side,Entire home/apt,180,1,0,1,0
12674423,Summer in Brooklyn!,37234211,Chloe,Brooklyn,Prospect-Lefferts Gardens,Private room,50,1,0,1,0
12676400,"Quiet, pre-war apt on 30th Ave",68878222,Hernan,Queens,Astoria,Entire home/apt,215,1,0,1,0
12676434,Charming Upper East Side Apartment,2750607,Roxanne,Manhattan,Upper East Side,Entire home/apt,150,4,0,1,0
12681210,Cozy and Comfy in Crown Heights!!!,47187182,Keri,Brooklyn,Crown Heights,Private room,75,3,0,1,89
12681730,"Sunny, Chelsea Manhattan apartment",12534916,Jonathan,Manhattan,Chelsea,Private room,125,2,0,1,0
12684235,3 day Washington heights/inwood sub,68930733,Nora,Manhattan,Inwood,Private room,60,1,0,1,0
12684755,Simple Apartment in SoHo,39637568,Terence,Manhattan,SoHo,Private room,105,1,0,1,0
12685482,Manhattan - Near Subway!,68929870,Ben,Manhattan,Harlem,Private room,69,2,0,1,0
12696421,2BR-E 60TH RESIDENCIES WITH DOORMAN,2856748,Ruchi,Manhattan,Upper East Side,Entire home/apt,200,30,0,49,324
12699413,Williamsburg Large Bedroom,66556483,Graham,Brooklyn,Williamsburg,Private room,80,1,0,1,0
12702755,Amazing cozy shared male room on Manhattan IV\),39528519,Max,Manhattan,Lower East Side,Shared room,35,14,0,28,318
12704159,"Luxury, doorman Building- FIDI",2676750,Shayna,Manhattan,Financial District,Private room,90,3,0,1,0
12727438,Entire 1 BR Williamsburg apt,69203926,Marios,Brooklyn,Williamsburg,Entire home/apt,150,7,0,1,0
12727779,Bright single bedroom in duplex with backyard.,69205600,Daniel,Brooklyn,Bushwick,Private room,43,1,0,1,0
12734487,1 Single Room in 4-Bedroom APT,69243005,Jen,Manhattan,Harlem,Private room,38,5,0,2,0
12734936,Huge Room with Private Bathroom,20354912,James,Brooklyn,Bedford-Stuyvesant,Private room,100,3,0,1,0
12735625,Private Bedroom in 2 BR apartment,69254072,Morgan,Manhattan,Inwood,Private room,85,1,0,1,0
12737192,Great Harlem room,20557896,Michele,Manhattan,Harlem,Private room,50,20,0,1,42
12738047,clean and tidy separated livingroom,21492250,Zhenyu,Manhattan,Upper West Side,Shared room,80,5,0,1,0
12752736,"Columbia University,COSO房源2017暑假招租,5月31日-7月31日",69366248,岑,Manhattan,Upper West Side,Private room,35,45,0,1,0
12753144,"Charming, Spacious 1 Bd-Great area!",5895565,Sarah,Brooklyn,Flatbush,Entire home/apt,85,21,0,1,0
12754199,Quiet Queens Basecamp,10135994,Laurence,Queens,Bayside,Private room,60,1,0,1,0
12757980,"East Village, sunny, five room, three beds.",69391155,Myles,Manhattan,East Village,Entire home/apt,140,7,0,1,0
12763385,Bedroom in Classic Clinton Hill,9784153,Santiago,Brooklyn,Clinton Hill,Private room,99,3,0,1,0
12765391,Unlisted,3311487,Scott,Brooklyn,Williamsburg,Private room,80,1,0,3,0
12765858,Cozy room near central park,69457013,Dingyu,Manhattan,Upper West Side,Private room,49,30,0,1,0
12774975,Hamiliton Heights Home,33363604,Lauren,Manhattan,Harlem,Private room,50,2,0,1,0
12780993,Washington Heights Studio,18111963,Patricia,Manhattan,Washington Heights,Entire home/apt,75,5,0,1,0
12793649,Charming 2br Near Yankee Stadium,69668616,Nathaniel,Bronx,Concourse,Entire home/apt,175,1,0,1,0
12796750,Large one bedroom apt in Greenpoint,69702850,Michael,Brooklyn,Greenpoint,Entire home/apt,195,7,0,1,0
12810131,1 Bedroom June Through July,25971488,Kevin,Brooklyn,Brooklyn Heights,Private room,135,1,0,1,0
12812504,Cozy room close to Columbia,9472822,Catarina,Manhattan,Harlem,Private room,59,1,0,1,0
12814195,Great room in Williamsburg,545273,Gabriel,Brooklyn,Williamsburg,Private room,79,5,0,1,0
12823429,"Artistic, Cozy Room in Williamsburg",6707228,Emily,Brooklyn,Williamsburg,Private room,145,1,0,1,0
12827123,Beautiful Park Slope Room with Rooftop & Backyard,15398860,Harlan,Brooklyn,South Slope,Private room,50,20,0,1,0
12830516,Entire apartment next to McGolrick Park!,3510993,Aaron,Brooklyn,Greenpoint,Entire home/apt,100,7,0,1,0
12831088,Gorgeous 1BR near Columbus Circle,28340943,Jessica,Manhattan,Upper West Side,Entire home/apt,199,1,0,1,0
12844709,comfy bedroom in williamsburg,2238348,Abigail,Brooklyn,Williamsburg,Private room,42,8,0,1,0
12846033,Spacious West Village Loft Studio,62225580,Elin,Manhattan,West Village,Entire home/apt,225,14,0,1,0
12846229,Beautiful family apt in Astoria,8752988,Julia,Queens,Astoria,Entire home/apt,125,1,0,1,0
12850186,Cozy bedroom in Downtown Manhattan,70198067,Hector,Manhattan,Financial District,Private room,80,1,0,1,0
12852935,Private room in the heart of NY,2344389,Yaniv,Manhattan,Hell's Kitchen,Private room,150,5,0,1,0
12854022,Cozy room in new duplex apartment!!,70235809,Sandra,Brooklyn,Bushwick,Private room,95,1,0,1,0
12863594,Bright Loft-Like Apartment,70321716,Y&O,Brooklyn,Crown Heights,Entire home/apt,150,15,0,1,0
12864095,Cute Room in Downtown BK,7953376,Mary,Brooklyn,Boerum Hill,Private room,65,1,0,1,0
12864971,Large Studio Seconds From NYC,70333355,Makram,Queens,Ditmars Steinway,Entire home/apt,400,1,0,1,0
12865981,1 bed room Presidential Suite,70342170,K,Manhattan,Midtown,Entire home/apt,900,3,0,1,358
12867950,Beautiful summer sublet in Astoria,70358943,Jeff,Queens,Ditmars Steinway,Private room,40,1,0,1,0
12870344,MIDTOWN EAST PRIVATE ROOM,70382366,Alexandra,Manhattan,Midtown,Private room,145,1,0,1,0
12882914,Luxury Hi-Rise in the Gramercy,807404,Eddie,Manhattan,Gramercy,Entire home/apt,310,4,0,1,0
12885249,Room in Bushwick Bk available June,65459567,Destiny,Brooklyn,Bushwick,Private room,26,14,0,1,0
12886345,Cozy West Village apartment,31757138,Chris,Manhattan,West Village,Private room,93,1,0,1,0
12887457,HUGE AMAZING STUDIO/ FEEL LIKE HOME,1475015,Mike,Manhattan,Midtown,Entire home/apt,115,30,0,52,343
12888849,"Bright Luxury Studio, Central Loc.",16476167,Sarah,Manhattan,Midtown,Entire home/apt,250,366,0,1,365
12897133,Private Room in Hell's Kitchen,7560581,Vishnu,Manhattan,Hell's Kitchen,Private room,100,4,0,1,0
12898943,Beautiful Pre-War on Prospect Park,10259868,Meredith,Brooklyn,Crown Heights,Private room,85,7,0,1,0
12898987,PARK SLOPE TOWNHOUSE,17984997,Josh Victor,Brooklyn,South Slope,Entire home/apt,475,3,0,1,101
12900284,Elmhurst单房短租5/23-8/10交通便利,27885164,Yiping,Queens,Elmhurst,Private room,50,1,0,1,0
12916955,Brownstone in Trendy Bed-Stuy,70839024,Jace,Brooklyn,Bedford-Stuyvesant,Entire home/apt,500,2,0,1,0
12926448,Sunny Williamsburg 2BR apartment,19393925,Silvan,Brooklyn,Williamsburg,Entire home/apt,230,5,0,1,0
12941306,Penthouse studio 25min to Manhattan,14035480,Joseph,Brooklyn,Crown Heights,Entire home/apt,160,3,0,1,0
12953106,DUMBO/Vinegar Hill Luxury Apartment,41134220,Mohamed,Brooklyn,Vinegar Hill,Entire home/apt,170,30,0,1,270
12953234,Sofa Bed Available in Midtown Manhattan,3664485,Arnie,Manhattan,Hell's Kitchen,Shared room,30,3,0,1,0
12956122,Studio in prime UWS location,11363395,Ingrid,Manhattan,Upper West Side,Entire home/apt,125,1,0,1,0
12956315,Room in 2BR Astoria apt (20min to Central Park),5226800,Katie,Queens,Ditmars Steinway,Private room,100,5,0,1,0
12966771,Spacious Midtown Studio,37219626,Kate,Manhattan,Hell's Kitchen,Entire home/apt,220,3,0,1,0
12966974,Flatiron Oasis,71321195,Sonia,Manhattan,Chelsea,Entire home/apt,225,1,0,1,0
12967227,Bright studio on great location,71315006,Ege,Manhattan,Upper West Side,Entire home/apt,2000,20,0,1,0
12971882,Huge Bedroom in Beautiful Brownstone w/ Private BR,5265824,Greg,Brooklyn,Clinton Hill,Private room,77,5,0,1,0
12974423,Spacious & Sunny Apartment in Bushwick,3454707,Shaul,Brooklyn,Bushwick,Entire home/apt,95,5,0,1,0
12990172,Furnished 1 Br Near Columbia,37194964,Shutong,Manhattan,Morningside Heights,Entire home/apt,110,7,0,1,0
12990232,Spacious Bushwick bedroom,29268760,Lena,Queens,Ridgewood,Private room,45,7,0,1,0
13003338,Midtown Convenient Living Area Close to All,1475855,Tanya,Manhattan,Kips Bay,Private room,125,3,0,1,0
13007839,Second floor apartment,71754921,Berta,Brooklyn,Crown Heights,Entire home/apt,100,1,0,1,0
13016411,Hanover Square Lux Downtown 1 Bd Serviced Apt,22541573,Ken,Manhattan,Financial District,Entire home/apt,259,30,0,87,302
13018811,Private clean room in Manhattan,71865037,Elinor,Manhattan,Harlem,Private room,49,3,0,1,0
13019333,Sunny 1BR next to Central Park,3671013,Neha,Manhattan,Midtown,Private room,100,2,0,2,0
13025960,Bright & Cozy Furnitured 4 Sublet,71948176,Cristian,Brooklyn,Bedford-Stuyvesant,Private room,1000,1,0,1,0
13031184,Large & sunny bedroom in Park Slope,923412,Eleanor,Brooklyn,South Slope,Private room,50,7,0,1,0
13031383,Spacious room + private bathroom in Williamsburg,5163395,Caitie,Brooklyn,Williamsburg,Private room,75,2,0,1,0
13039849,"Peaceful, cozy, artistic studio.",283116,Lorie,Queens,Sunnyside,Entire home/apt,75,5,0,1,0
13044689,Chelsea 1 Bedroom Apartment in a doorman/elev bldg,3166393,Robert,Manhattan,Chelsea,Entire home/apt,170,29,0,1,64
13044815,Private room available!,72112652,Lauren,Manhattan,Financial District,Private room,90,4,0,2,0
13047594,Sunny Room in East Williamsburg!,11107448,Jessica,Brooklyn,Williamsburg,Private room,62,7,0,2,0
13058496,Sunny Private Room in Brooklyn,72315258,Anna,Brooklyn,Crown Heights,Private room,28,1,0,1,0
13058888,Great Deal!!! Big Room in the Heart of Harlem,7701998,Pedro,Manhattan,Harlem,Private room,75,1,0,1,0
13059631,Nice room in up and coming Bushwick,15720806,Ralph,Brooklyn,Bedford-Stuyvesant,Private room,50,3,0,1,0
13065655,Charming 1BR in Astoria with HUGE Outdoor Space!,72398084,David,Queens,Astoria,Entire home/apt,110,21,0,1,0
13076887,Spacious Studio in Midtown Manhattan,41263120,Mia,Manhattan,Midtown,Entire home/apt,190,4,0,1,0
13077317,"East 29th Street, Luxury Studio in NOMAD",22541573,Ken,Manhattan,Midtown,Entire home/apt,192,30,0,87,334
13077988,"East 29th Street, Luxury 1bd in NOMAD",22541573,Ken,Manhattan,Midtown,Entire home/apt,219,30,0,87,343
13078166,West 15th Street Cozy Chelsea Studio Serviced Apt,22541573,Ken,Manhattan,Chelsea,Entire home/apt,179,30,0,87,273
13078201,Hanover Square Lux Downtown Studio Serviced Apt,22541573,Ken,Manhattan,Financial District,Entire home/apt,199,30,0,87,344
13079614,"West Street, Upscale Svcd 1bd Dwtn Financial Area",22541573,Ken,Manhattan,Financial District,Entire home/apt,238,30,0,87,365
13083030,Your own 2 Bedroom apartment available for 3 weeks,37093995,Marta,Manhattan,Inwood,Entire home/apt,100,15,0,1,0
13083221,1 bedroom in a 3 bedroom apartment,46407854,Deniz,Brooklyn,Prospect-Lefferts Gardens,Private room,55,1,0,1,0
13092604,"Broadway, Luxury 1bd in Times Square",22541573,Ken,Manhattan,Theater District,Entire home/apt,256,30,0,87,340
13093642,Ivy Tower,72296750,Carla,Manhattan,Hell's Kitchen,Entire home/apt,239,30,0,1,365
13097050,Steps from Central Park: Bedroom in spacious apt,38671350,Alejandro,Manhattan,East Harlem,Private room,200,5,0,1,0
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,Isabella,Manhattan,Upper East Side,Entire home/apt,159,6,0,1,0
13100373,Incredible 3 BR Union Square Loft,38331104,Anna,Manhattan,Gramercy,Private room,100,7,0,1,0
13101616,EAST 60TH ST&1ST AVE/ 2BR DOORMAN BLDG,2856748,Ruchi,Manhattan,Upper East Side,Entire home/apt,198,30,0,49,331
13108073,PRIME LOCATION-EAST 62nd/BEAUTIFULLY APPOINTED 1BR,2856748,Ruchi,Manhattan,Upper East Side,Entire home/apt,160,30,0,49,364
13108191,"Sixth Ave Chelsea, 1bd Serviced Apartment",22541573,Ken,Manhattan,Chelsea,Entire home/apt,270,30,0,87,350
13108345,"Sixth Ave Chelsea, Studio Serviced Apartment*",22541573,Ken,Manhattan,Chelsea,Entire home/apt,205,30,0,87,357
13109326,New York City Apt. w/ Incredible View of Manhattan,72874879,James,Brooklyn,Park Slope,Entire home/apt,700,7,0,1,0
13109817,Private room available for summer,23147852,Briana,Brooklyn,Bedford-Stuyvesant,Private room,69,90,0,1,365
13112311,"***Lux Doorman/Furnished,Battery Park ***",52950465,Gal,Manhattan,Battery Park City,Entire home/apt,250,30,0,12,280
13112601,Beautiful light and lots of space,13769025,Alberto,Brooklyn,Bedford-Stuyvesant,Private room,43,1,0,1,220
13113038,Large apartment with a balcony in a doorman bldg,72507521,Sam,Manhattan,Harlem,Entire home/apt,190,1,0,1,0
13113422,"Clean, Open 1 bdrm Upper West- Steps from train",72918560,Lauren,Manhattan,Upper West Side,Entire home/apt,294,14,0,1,0
